,PL biogas CHP industrial 2023,PL biogas CHP public 2023,PL biogas production industrial 2023,PL biomass wood CHP industrial 2023,PL biomass wood CHP public 2023,PL hard coal CHP industrial 2023,PL hard coal CHP public 2023,PL natural gas CHP old industrial 2023,PL natural gas CHP old public 2023,PL other CHP industrial 2023
196,-33.6,-99.51480000000001,-86.39999999999999,-130.0,-118.72848,-298.7,-1277.9251199999999,-785.2,-861.9446399999999,-275.0
197,-33.6,-106.99920000000002,-86.39999999999999,-130.0,-127.65792,-298.7,-1374.03648,-785.2,-926.7705599999999,-275.0
198,-33.6,-105.42840000000002,-86.39999999999999,-130.0,-125.78384000000001,-298.7,-1353.86496,-785.2,-913.16512,-275.0
199,-33.6,-101.36280000000001,-86.39999999999999,-130.0,-120.93328,-298.7,-1301.65632,-785.2,-877.9510399999999,-275.0
200,-33.6,-97.94400000000002,-86.39999999999999,-130.0,-116.85440000000003,-298.7,-1257.7536000000002,-785.2,-848.3392000000001,-275.0
201,-33.6,-95.26440000000001,-86.39999999999999,-130.0,-113.65744000000001,-298.7,-1223.34336,-785.2,-825.12992,-275.0
202,-33.6,-93.13920000000002,-86.39999999999999,-130.0,-111.12192,-298.7,-1196.05248,-785.2,-806.72256,-275.0
203,-33.6,-91.56840000000001,-86.39999999999999,-130.0,-109.24784,-298.7,-1175.88096,-785.2,-793.1171199999999,-275.0
204,-33.6,-90.45960000000001,-86.39999999999999,-130.0,-107.92496000000001,-298.7,-1161.6422400000001,-785.2,-783.51328,-275.0
205,-33.6,-89.90520000000001,-86.39999999999999,-130.0,-107.26352,-298.7,-1154.52288,-785.2,-778.71136,-275.0
206,-33.6,-91.014,-86.39999999999999,-130.0,-108.5864,-298.7,-1168.7615999999998,-785.2,-788.3151999999999,-275.0
207,-33.6,-91.84560000000002,-86.39999999999999,-130.0,-109.57856000000001,-298.7,-1179.44064,-785.2,-795.51808,-275.0
208,-33.6,-93.78600000000002,-86.39999999999999,-130.0,-111.89360000000002,-298.7,-1204.3584,-785.2,-812.3248,-275.0
209,-33.6,-95.91120000000001,-86.39999999999999,-130.0,-114.42912000000001,-298.7,-1231.64928,-785.2,-830.73216,-275.0
210,-33.6,-97.94400000000002,-86.39999999999999,-130.0,-116.85440000000003,-298.7,-1257.7536000000002,-785.2,-848.3392000000001,-275.0
211,-33.6,-97.38960000000002,-86.39999999999999,-130.0,-116.19296000000001,-298.7,-1250.63424,-785.2,-843.53728,-275.0
212,-33.6,-94.43280000000001,-86.39999999999999,-130.0,-112.66528000000001,-298.7,-1212.66432,-785.2,-817.9270399999999,-275.0
213,-33.6,-85.74720000000002,-86.39999999999999,-130.0,-102.30272000000002,-298.7,-1101.12768,-785.2,-742.69696,-275.0
214,-33.6,-77.24640000000001,-86.39999999999999,-130.0,-92.16064,-298.7,-991.96416,-785.2,-669.06752,-275.0
215,-33.6,-66.99000000000001,-86.39999999999999,-130.0,-79.924,-298.7,-860.256,-785.2,-580.232,-275.0
216,-33.6,-67.7292,-86.39999999999999,-130.0,-80.80592000000001,-298.7,-869.7484800000001,-785.2,-586.63456,-275.0
217,-33.6,-68.19120000000001,-86.39999999999999,-130.0,-81.35712000000001,-298.7,-875.6812800000001,-785.2,-590.63616,-275.0
218,-33.6,-70.4088,-86.39999999999999,-130.0,-84.00287999999999,-298.7,-904.1587199999999,-785.2,-609.8438399999999,-275.0
219,-33.6,-77.24640000000001,-86.39999999999999,-130.0,-92.16064,-298.7,-991.96416,-785.2,-669.06752,-275.0
220,-33.6,-90.552,-86.39999999999999,-130.0,-108.0352,-298.7,-1162.8288,-785.2,-784.3136,-275.0
221,-33.6,-97.29720000000002,-86.39999999999999,-130.0,-116.08272000000001,-298.7,-1249.44768,-785.2,-842.7369600000001,-275.0
222,-33.6,-96.18840000000002,-86.39999999999999,-130.0,-114.75984000000001,-298.7,-1235.20896,-785.2,-833.13312,-275.0
223,-33.6,-91.84560000000002,-86.39999999999999,-130.0,-109.57856000000001,-298.7,-1179.44064,-785.2,-795.51808,-275.0
224,-33.6,-88.8888,-86.39999999999999,-130.0,-106.05088,-298.7,-1141.47072,-785.2,-769.90784,-275.0
225,-33.6,-86.394,-86.39999999999999,-130.0,-103.07440000000001,-298.7,-1109.4336,-785.2,-748.2991999999999,-275.0
226,-33.6,-84.17640000000002,-86.39999999999999,-130.0,-100.42864000000002,-298.7,-1080.95616,-785.2,-729.09152,-275.0
227,-33.6,-82.3284,-86.39999999999999,-130.0,-98.22384000000001,-298.7,-1057.22496,-785.2,-713.08512,-275.0
228,-33.6,-81.40440000000001,-86.39999999999999,-130.0,-97.12144,-298.7,-1045.35936,-785.2,-705.08192,-275.0
229,-33.6,-80.6652,-86.39999999999999,-130.0,-96.23952,-298.7,-1035.8668799999998,-785.2,-698.6793599999999,-275.0
230,-33.6,-81.58920000000002,-86.39999999999999,-130.0,-97.34192000000002,-298.7,-1047.7324800000001,-785.2,-706.68256,-275.0
231,-33.6,-82.1436,-86.39999999999999,-130.0,-98.00336,-298.7,-1054.85184,-785.2,-711.48448,-275.0
232,-33.6,-83.80680000000001,-86.39999999999999,-130.0,-99.98768000000001,-298.7,-1076.20992,-785.2,-725.8902400000001,-275.0
233,-33.6,-86.20920000000002,-86.39999999999999,-130.0,-102.85392000000002,-298.7,-1107.06048,-785.2,-746.69856,-275.0
234,-33.6,-88.51920000000001,-86.39999999999999,-130.0,-105.60992,-298.7,-1136.72448,-785.2,-766.70656,-275.0
235,-33.6,-88.05720000000001,-86.39999999999999,-130.0,-105.05872000000001,-298.7,-1130.79168,-785.2,-762.7049599999999,-275.0
236,-33.6,-85.56240000000001,-86.39999999999999,-130.0,-102.08224000000001,-298.7,-1098.75456,-785.2,-741.09632,-275.0
237,-33.6,-77.9856,-86.39999999999999,-130.0,-93.04256000000001,-298.7,-1001.4566400000001,-785.2,-675.47008,-275.0
238,-33.6,-70.1316,-86.39999999999999,-130.0,-83.67216,-298.7,-900.59904,-785.2,-607.44288,-275.0
239,-33.6,-75.306,-86.39999999999999,-130.0,-89.84559999999999,-298.7,-967.0464,-785.2,-652.2607999999999,-275.0
240,-33.6,-76.23,-86.39999999999999,-130.0,-90.948,-298.7,-978.9119999999999,-785.2,-660.2639999999999,-275.0
241,-33.6,-76.7844,-86.39999999999999,-130.0,-91.60944,-298.7,-986.03136,-785.2,-665.0659199999999,-275.0
242,-33.6,-79.2792,-86.39999999999999,-130.0,-94.58591999999999,-298.7,-1018.0684799999999,-785.2,-686.6745599999999,-275.0
243,-33.6,-86.394,-86.39999999999999,-130.0,-103.07440000000001,-298.7,-1109.4336,-785.2,-748.2991999999999,-275.0
244,-33.6,-100.06920000000001,-86.39999999999999,-130.0,-119.38992,-298.7,-1285.04448,-785.2,-866.7465599999999,-275.0
245,-33.6,-107.46120000000002,-86.39999999999999,-130.0,-128.20912,-298.7,-1379.96928,-785.2,-930.77216,-275.0
246,-33.6,-105.89040000000001,-86.39999999999999,-130.0,-126.33504000000002,-298.7,-1359.7977600000002,-785.2,-917.16672,-275.0
247,-33.6,-101.91720000000001,-86.39999999999999,-130.0,-121.59472000000001,-298.7,-1308.77568,-785.2,-882.7529599999999,-275.0
248,-33.6,-98.77560000000001,-86.39999999999999,-130.0,-117.84656000000001,-298.7,-1268.43264,-785.2,-855.5420799999999,-275.0
249,-33.6,-96.00360000000002,-86.39999999999999,-130.0,-114.53936000000002,-298.7,-1232.8358400000002,-785.2,-831.5324800000001,-275.0
250,-33.6,-94.06320000000001,-86.39999999999999,-130.0,-112.22432,-298.7,-1207.9180800000001,-785.2,-814.72576,-275.0
251,-33.6,-92.67720000000001,-86.39999999999999,-130.0,-110.57072000000001,-298.7,-1190.11968,-785.2,-802.72096,-275.0
252,-33.6,-91.56840000000001,-86.39999999999999,-130.0,-109.24784,-298.7,-1175.88096,-785.2,-793.1171199999999,-275.0
253,-33.6,-91.476,-86.39999999999999,-130.0,-109.13759999999999,-298.7,-1174.6943999999999,-785.2,-792.3168,-275.0
254,-33.6,-92.4924,-86.39999999999999,-130.0,-110.35024,-298.7,-1187.74656,-785.2,-801.12032,-275.0
255,-33.6,-93.41640000000001,-86.39999999999999,-130.0,-111.45264,-298.7,-1199.61216,-785.2,-809.12352,-275.0
256,-33.6,-95.44920000000002,-86.39999999999999,-130.0,-113.87792000000002,-298.7,-1225.71648,-785.2,-826.73056,-275.0
257,-33.6,-97.29720000000002,-86.39999999999999,-130.0,-116.08272000000001,-298.7,-1249.44768,-785.2,-842.7369600000001,-275.0
258,-33.6,-98.86800000000001,-86.39999999999999,-130.0,-117.9568,-298.7,-1269.6192,-785.2,-856.3424,-275.0
259,-33.6,-98.49840000000002,-86.39999999999999,-130.0,-117.51584000000001,-298.7,-1264.8729600000001,-785.2,-853.14112,-275.0
260,-33.6,-95.17200000000003,-86.39999999999999,-130.0,-113.54720000000002,-298.7,-1222.1568000000002,-785.2,-824.3296,-275.0
261,-33.6,-86.394,-86.39999999999999,-130.0,-103.07440000000001,-298.7,-1109.4336,-785.2,-748.2991999999999,-275.0
262,-33.6,-78.54,-86.39999999999999,-130.0,-93.704,-298.7,-1008.5759999999999,-785.2,-680.2719999999999,-275.0
263,-33.6,-93.69360000000002,-86.39999999999999,-130.0,-111.78336000000002,-298.7,-1203.17184,-785.2,-811.52448,-275.0
264,-33.6,-96.00360000000002,-86.39999999999999,-130.0,-114.53936000000002,-298.7,-1232.8358400000002,-785.2,-831.5324800000001,-275.0
265,-33.6,-96.00360000000002,-86.39999999999999,-130.0,-114.53936000000002,-298.7,-1232.8358400000002,-785.2,-831.5324800000001,-275.0
266,-33.6,-99.0528,-86.39999999999999,-130.0,-118.17728,-298.7,-1271.9923199999998,-785.2,-857.9430399999999,-275.0
267,-33.6,-107.73840000000003,-86.39999999999999,-130.0,-128.53984000000003,-298.7,-1383.52896,-785.2,-933.17312,-275.0
268,-33.6,-123.5388,-86.39999999999999,-130.0,-147.39088,-298.7,-1586.4307199999998,-785.2,-1070.02784,-275.0
269,-33.6,-130.6536,-86.39999999999999,-130.0,-155.87936000000002,-298.7,-1677.79584,-785.2,-1131.65248,-275.0
270,-33.6,-128.71320000000003,-86.39999999999999,-130.0,-153.56432,-298.7,-1652.8780800000002,-785.2,-1114.84576,-275.0
271,-33.6,-126.12600000000002,-86.39999999999999,-130.0,-150.47760000000002,-298.7,-1619.6544000000001,-785.2,-1092.4368,-275.0
272,-33.6,-122.24520000000001,-86.39999999999999,-130.0,-145.84752,-298.7,-1569.81888,-785.2,-1058.82336,-275.0
273,-33.6,-119.01120000000002,-86.39999999999999,-130.0,-141.98912,-298.7,-1528.28928,-785.2,-1030.81216,-275.0
274,-33.6,-116.60880000000002,-86.39999999999999,-130.0,-139.12288,-298.7,-1497.43872,-785.2,-1010.0038400000001,-275.0
275,-33.6,-115.86960000000002,-86.39999999999999,-130.0,-138.24096000000003,-298.7,-1487.9462400000002,-785.2,-1003.6012800000001,-275.0
276,-33.6,-114.94560000000001,-86.39999999999999,-130.0,-137.13856,-298.7,-1476.08064,-785.2,-995.59808,-275.0
277,-33.6,-115.03800000000001,-86.39999999999999,-130.0,-137.24880000000002,-298.7,-1477.2672,-785.2,-996.3983999999999,-275.0
278,-33.6,-116.79360000000003,-86.39999999999999,-130.0,-139.34336000000002,-298.7,-1499.8118400000003,-785.2,-1011.6044800000001,-275.0
279,-33.6,-118.54920000000001,-86.39999999999999,-130.0,-141.43792000000002,-298.7,-1522.35648,-785.2,-1026.81056,-275.0
280,-33.6,-121.41360000000003,-86.39999999999999,-130.0,-144.85536000000002,-298.7,-1559.1398400000003,-785.2,-1051.62048,-275.0
281,-33.6,-122.70720000000001,-86.39999999999999,-130.0,-146.39872000000003,-298.7,-1575.75168,-785.2,-1062.82496,-275.0
282,-33.6,-123.26160000000003,-86.39999999999999,-130.0,-147.06016000000002,-298.7,-1582.8710400000002,-785.2,-1067.62688,-275.0
283,-33.6,-122.6148,-86.39999999999999,-130.0,-146.28848,-298.7,-1574.56512,-785.2,-1062.0246399999999,-275.0
284,-33.6,-116.97840000000001,-86.39999999999999,-130.0,-139.56384,-298.7,-1502.1849599999998,-785.2,-1013.2051199999999,-275.0
285,-33.6,-106.72200000000002,-86.39999999999999,-130.0,-127.32720000000002,-298.7,-1370.4768000000001,-785.2,-924.3696,-275.0
286,-33.6,-97.85160000000002,-86.39999999999999,-130.0,-116.74416000000002,-298.7,-1256.5670400000001,-785.2,-847.5388800000001,-275.0
287,-33.6,-80.6652,-86.39999999999999,-130.0,-96.23952,-298.7,-1035.8668799999998,-785.2,-698.6793599999999,-275.0
288,-33.6,-81.86640000000001,-86.39999999999999,-130.0,-97.67264,-298.7,-1051.29216,-785.2,-709.08352,-275.0
289,-33.6,-81.95880000000001,-86.39999999999999,-130.0,-97.78288,-298.7,-1052.47872,-785.2,-709.88384,-275.0
290,-33.6,-84.546,-86.39999999999999,-130.0,-100.8696,-298.7,-1085.7024,-785.2,-732.2927999999999,-275.0
291,-33.6,-92.12280000000001,-86.39999999999999,-130.0,-109.90928000000001,-298.7,-1183.00032,-785.2,-797.91904,-275.0
292,-33.6,-105.98280000000001,-86.39999999999999,-130.0,-126.44528000000001,-298.7,-1360.98432,-785.2,-917.96704,-275.0
293,-33.6,-113.19000000000001,-86.39999999999999,-130.0,-135.044,-298.7,-1453.536,-785.2,-980.3919999999999,-275.0
294,-33.6,-111.6192,-86.39999999999999,-130.0,-133.16992,-298.7,-1433.36448,-785.2,-966.7865599999999,-275.0
295,-33.6,-108.10800000000002,-86.39999999999999,-130.0,-128.98080000000002,-298.7,-1388.2752,-785.2,-936.3744,-275.0
296,-33.6,-104.68920000000001,-86.39999999999999,-130.0,-124.90192,-298.7,-1344.37248,-785.2,-906.76256,-275.0
297,-33.6,-102.19440000000002,-86.39999999999999,-130.0,-121.92544000000001,-298.7,-1312.33536,-785.2,-885.15392,-275.0
298,-33.6,-100.1616,-86.39999999999999,-130.0,-119.50016000000001,-298.7,-1286.23104,-785.2,-867.54688,-275.0
299,-33.6,-98.406,-86.39999999999999,-130.0,-117.4056,-298.7,-1263.6864,-785.2,-852.3408,-275.0
300,-33.6,-98.03640000000001,-86.39999999999999,-130.0,-116.96464,-298.7,-1258.94016,-785.2,-849.13952,-275.0
301,-33.6,-98.22120000000001,-86.39999999999999,-130.0,-117.18512,-298.7,-1261.3132799999998,-785.2,-850.74016,-275.0
302,-33.6,-98.6832,-86.39999999999999,-130.0,-117.73632,-298.7,-1267.24608,-785.2,-854.7417599999999,-275.0
303,-33.6,-100.53120000000001,-86.39999999999999,-130.0,-119.94112,-298.7,-1290.97728,-785.2,-870.74816,-275.0
304,-33.6,-103.11840000000002,-86.39999999999999,-130.0,-123.02784000000001,-298.7,-1324.2009600000001,-785.2,-893.15712,-275.0
305,-33.6,-104.13480000000001,-86.39999999999999,-130.0,-124.24048,-298.7,-1337.25312,-785.2,-901.9606399999999,-275.0
306,-33.6,-105.24360000000001,-86.39999999999999,-130.0,-125.56336000000002,-298.7,-1351.4918400000001,-785.2,-911.56448,-275.0
307,-33.6,-104.78160000000001,-86.39999999999999,-130.0,-125.01216000000001,-298.7,-1345.55904,-785.2,-907.56288,-275.0
308,-33.6,-100.62360000000001,-86.39999999999999,-130.0,-120.05136,-298.7,-1292.16384,-785.2,-871.5484799999999,-275.0
309,-33.6,-91.84560000000002,-86.39999999999999,-130.0,-109.57856000000001,-298.7,-1179.44064,-785.2,-795.51808,-275.0
310,-33.6,-83.62200000000001,-86.39999999999999,-130.0,-99.7672,-298.7,-1073.8368,-785.2,-724.2896,-275.0
311,-33.6,-37.1448,-86.39999999999999,-130.0,-44.31648,-298.7,-476.99711999999994,-785.2,-321.7286399999999,-275.0
312,-33.6,-37.3296,-86.39999999999999,-130.0,-44.53695999999999,-298.7,-479.3702399999999,-785.2,-323.3292799999999,-275.0
313,-33.6,-37.3296,-86.39999999999999,-130.0,-44.53695999999999,-298.7,-479.3702399999999,-785.2,-323.3292799999999,-275.0
314,-33.6,-38.1612,-86.39999999999999,-130.0,-45.52912,-298.7,-490.04927999999995,-785.2,-330.53216,-275.0
315,-33.6,-40.28640000000001,-86.39999999999999,-130.0,-48.064640000000004,-298.7,-517.34016,-785.2,-348.93952,-275.0
316,-33.6,-44.814,-86.39999999999999,-130.0,-53.4664,-298.7,-575.4816,-785.2,-388.1551999999999,-275.0
317,-33.6,-47.586000000000006,-86.39999999999999,-130.0,-56.7736,-298.7,-611.0784,-785.2,-412.16479999999996,-275.0
318,-33.6,-47.308800000000005,-86.39999999999999,-130.0,-56.44288,-298.7,-607.5187199999999,-785.2,-409.76383999999996,-275.0
319,-33.6,-45.8304,-86.39999999999999,-130.0,-54.67903999999999,-298.7,-588.5337599999999,-785.2,-396.9587199999999,-275.0
320,-33.6,-44.9988,-86.39999999999999,-130.0,-53.686879999999995,-298.7,-577.8547199999999,-785.2,-389.7558399999999,-275.0
321,-33.6,-43.89000000000001,-86.39999999999999,-130.0,-52.364000000000004,-298.7,-563.616,-785.2,-380.152,-275.0
322,-33.6,-43.0584,-86.39999999999999,-130.0,-51.37184,-298.7,-552.93696,-785.2,-372.94911999999994,-275.0
323,-33.6,-42.8736,-86.39999999999999,-130.0,-51.151360000000004,-298.7,-550.56384,-785.2,-371.34847999999994,-275.0
324,-33.6,-42.2268,-86.39999999999999,-130.0,-50.37967999999999,-298.7,-542.2579199999999,-785.2,-365.74623999999994,-275.0
325,-33.6,-42.1344,-86.39999999999999,-130.0,-50.269439999999996,-298.7,-541.0713599999999,-785.2,-364.94591999999994,-275.0
326,-33.6,-41.7648,-86.39999999999999,-130.0,-49.82848,-298.7,-536.32512,-785.2,-361.74463999999995,-275.0
327,-33.6,-42.1344,-86.39999999999999,-130.0,-50.269439999999996,-298.7,-541.0713599999999,-785.2,-364.94591999999994,-275.0
328,-33.6,-42.6888,-86.39999999999999,-130.0,-50.930879999999995,-298.7,-548.1907199999999,-785.2,-369.74783999999994,-275.0
329,-33.6,-43.5204,-86.39999999999999,-130.0,-51.92304,-298.7,-558.8697599999999,-785.2,-376.95071999999993,-275.0
330,-33.6,-44.259600000000006,-86.39999999999999,-130.0,-52.80496,-298.7,-568.36224,-785.2,-383.35328,-275.0
331,-33.6,-44.259600000000006,-86.39999999999999,-130.0,-52.80496,-298.7,-568.36224,-785.2,-383.35328,-275.0
332,-33.6,-43.428000000000004,-86.39999999999999,-130.0,-51.8128,-298.7,-557.6832,-785.2,-376.1504,-275.0
333,-33.6,-41.118,-86.39999999999999,-130.0,-49.0568,-298.7,-528.0192,-785.2,-356.14239999999995,-275.0
334,-33.6,-38.346000000000004,-86.39999999999999,-130.0,-45.7496,-298.7,-492.4224,-785.2,-332.1328,-275.0
335,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
336,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
337,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
338,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
339,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
340,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
341,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
342,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
343,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
344,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
345,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
346,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
347,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
348,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
349,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
350,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
351,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
352,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
353,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
354,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
355,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
356,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
357,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
358,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
359,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
360,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
361,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
362,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
363,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
364,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
365,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
366,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
367,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
368,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
369,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
370,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
371,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
372,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
373,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
374,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
375,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
376,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
377,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
378,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
379,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
380,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
381,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
382,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
383,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
384,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
385,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
386,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
387,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
388,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
389,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
390,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
391,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
392,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
393,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
394,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
395,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
396,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
397,-33.6,-23.099999999999998,-86.39999999999999,-130.0,-27.559999999999995,-298.7,-296.63999999999993,-785.2,-200.07999999999996,-275.0
