,PL biogas substrate supply 2023,PL biomass wood supply 2023,PL electricity final use 2023,PL hard coal supply 2023,PL hydro ROR 2023,PL lignite supply 2023,PL natural gas supply 2023,PL other fuel supply 2023,PL solar PV ground 2023,PL solar PV ground new,PL solar PV roof 2023,PL wind onshore 2023,PL wind onshore new,PL wind onshore old 2023
50,452.39349593378313,1424.3320026567847,15641.369863,18363.05752231431,276.0,5561.174245940844,4041.795333326867,808.82352941225,-0.0,-0.0,-0.0,534.9511772374408,4408.08350653,0.0
51,461.65853658416563,1440.0200026567336,15535.6849315,18525.660188980768,276.0,5561.174245940771,4103.486666660102,808.82352941225,-0.0,-0.0,-0.0,324.47316878221955,4416.81492497,0.0
52,486.6991869906046,1482.4200026566373,15482.8424658,18965.126855646926,276.0,5561.174245940679,4270.219999993168,808.82352941225,-0.0,-0.0,-0.0,61.972760178045974,4399.34942889,0.0
53,547.7983739823156,1585.8759999987267,15482.8424658,20037.425519676548,276.0,5561.17424241975,4677.04933332585,808.82352941225,-0.0,-0.0,-0.0,-0.0,3924.744281839166,-0.0
54,579.3495934944287,1639.2999999986732,15606.1415525,20591.153519675994,276.0,5561.17424241975,4887.133333325514,808.82352941225,18.6454193313,4.56709456127,29.3636818858,-0.0,3714.221483863152,-0.0
55,571.5869918684327,1626.1560026565292,16821.5182648,20454.91885564552,276.0,5561.174245940772,4835.445999992264,808.82352941225,298.684017114,73.1610335955,556.958391272,-0.0,4114.904830213748,0.0
56,564.074796746501,1613.436002656614,18072.1232877,20323.078855645806,276.0,5561.174245940949,4785.425999992343,808.82352941225,879.5534564539996,215.441859254,1499.59200721,-0.0,3762.6893358746297,0.0
57,553.3073170717323,1595.2040026566158,18847.1461187,20134.10818897931,276.0,5561.174245940936,4713.730666659126,808.82352941225,1368.94065229,335.314604444,2148.18438458,-0.0,3372.1116424808583,0.0
58,544.793495933543,1580.7880026565867,19164.2009132,19984.689522312707,276.0,5561.174245940847,4657.041333325882,808.82352941225,1576.5950158000005,386.178417016,2502.86169211,-0.0,3148.6319987606853,0.0
59,536.7804878034825,1567.2200026565883,19252.2716895,19844.06018897948,276.0,5561.174245940816,4603.686666659301,808.82352941225,1469.5765614900001,359.964825788,2510.97653456,-0.0,3429.7087230157945,0.0
60,531.271544714066,1557.8920026565931,19128.9726027,19747.377522312905,276.0,5561.174245940807,4567.005333326027,808.82352941225,1362.6537201100002,333.774654429,2389.50587233,-0.0,3607.202138725194,0.0
61,529.7691056896797,1555.348002656627,19128.9726027,19721.00952231298,276.0,5561.174245940878,4557.001333326043,808.82352941225,1067.5410957999998,261.488414173,1916.95993947,-0.0,4457.931174019184,0.0
62,530.7707317059372,1557.0440026566223,18706.2328767,19738.588188979626,276.0,5561.174245940874,4563.670666659365,808.82352941225,910.8640521420001,223.111220224,1554.32971268,-0.0,4582.42629783572,0.0
63,534.526829266903,1563.4040026566115,18160.1940639,19804.508188979544,276.0,5561.174245940857,4588.680666659325,808.82352941225,598.1302908959999,146.508777836,1035.23518835,-0.0,4910.22207601617,0.0
64,542.5398373969634,1576.972002656596,18054.5091324,19945.13752231271,276.0,5561.174245940845,4642.035333325906,808.82352941225,354.772130929,86.8995135407,571.995396412,-0.0,5498.971569817933,0.0
65,549.5512195107664,1588.8440026566568,18811.9178082,20068.1881889793,276.0,5561.174245940958,4688.720666659165,808.82352941225,49.72773502820001,12.1805395822,58.765759901,1337.5746453346792,5746.35170637,0.0
66,552.0552845514102,1593.0840026841715,20080.1369863,20112.134855661905,276.0,5561.174245968414,4705.393999992471,808.82352941225,-0.0,-0.0,-0.0,2074.5483965899994,5887.32677939,441.35567621194076
67,551.8048780473459,1592.6600026840615,19992.06621,20107.740188995147,276.0,5561.174245968268,4703.726666659141,808.82352941225,-0.0,-0.0,-0.0,2141.3262428200005,6076.83453107,99.18882269834563
68,546.045528453865,1582.9080026565907,19217.043379,20006.662855645896,276.0,5561.174245940816,4665.377999992536,808.82352941225,-0.0,-0.0,-0.0,1316.2129801387255,6321.9044954,0.0
69,526.0130081287138,1548.9879999987636,18177.8082192,19655.08951967693,276.0,5561.17424241975,4531.991333326082,808.82352941225,-0.0,-0.0,-0.0,171.23712705773687,6604.79462008,-0.0
70,489.20325203124844,1486.6599999988257,17032.8881279,19009.07351967758,276.0,5561.17424241975,4286.893333326475,808.82352941225,-0.0,-0.0,-0.0,-0.0,5951.902760244738,-0.0
71,456.90081300694214,1431.9639999988806,15835.1255708,18442.161519678142,276.0,5561.17424241975,4071.8073333268194,808.82352941225,-0.0,-0.0,-0.0,-0.0,5035.5781385126975,-0.0
72,430.60813008018124,1387.443999998925,14690.2054795,17980.721519678606,276.0,5561.17424241975,3896.737333327099,808.82352941225,-0.0,-0.0,-0.0,-0.0,4119.593965878809,-0.0
73,435.1154471533403,1395.0759999989175,13950.4109589,18059.825519678525,276.0,5561.17424241975,3926.7493333270513,808.82352941225,-0.0,-0.0,-0.0,-0.0,3339.457596277361,-0.0
74,437.6195121939842,1399.3159999989132,13633.3561644,18103.772186345148,276.0,5561.17424241975,3943.422666660358,808.82352941225,-0.0,-0.0,-0.0,-0.0,2999.6066093400827,-0.0
75,446.3837398362378,1414.1559999988986,13404.3721461,18257.585519678327,276.0,5561.17424241975,4001.779333326931,808.82352941225,-0.0,-0.0,-0.0,-0.0,2693.114792361317,-0.0
76,471.17398373861243,1456.1319999988564,13421.9863014,18692.657519677894,276.0,5561.17424241975,4166.845333326666,808.82352941225,-0.0,-0.0,-0.0,-0.0,2493.113957906791,-0.0
77,529.2682926815509,1554.499999998758,13298.6872146,19712.22018634354,276.0,5561.17424241975,4553.666666659381,808.82352941225,-0.0,-0.0,-0.0,-0.0,1861.960255064268,-0.0
78,558.8162601611488,1604.531999998708,13193.0022831,20230.790853009687,276.0,5561.17424241975,4750.4119999924,808.82352941225,31.0773530884,7.61222945682,29.3636818858,-0.0,1429.518018654655,-0.0
79,549.8016260148308,1589.267999998723,13950.4109589,20072.582853009848,276.0,5561.17424241975,4690.387999992496,808.82352941225,504.4714472989998,123.567550954,414.585594179,-0.0,1290.3997570590343,-0.0
80,541.5382113807059,1575.2759999987372,15007.260274,19927.558853009992,276.0,5561.17424241975,4635.365999992584,808.82352941225,1494.74877241,366.130622629,1336.08441967,-0.0,272.2945021483713,-0.0
81,531.271544714066,1557.8919999987547,15905.5821918,19747.377519676837,276.0,5561.17424241975,4567.005333326027,808.82352941225,2347.41500269,574.986601337,2204.2995512,-0.0,38.904707648153,-0.0
82,523.008130079941,1543.8999999987686,16451.6210046,19602.353519676984,276.0,5561.17424241975,4511.983333326114,808.82352941225,2894.7098902480543,752.504038997,3151.32790075,-0.0,-0.0,-0.0
83,515.4959349580093,1531.1799999987813,16698.2191781,19470.513519677115,276.0,5561.17424241975,4461.9633333261945,808.82352941225,2347.6108833850553,846.35728565,3916.85743446,-0.0,-0.0,-0.0
84,510.4878048767216,1522.6999999987897,16786.2899543,19382.62018634387,276.0,5561.17424241975,4428.616666659582,808.82352941225,2133.5547291680537,849.490751537,4259.64129899,-0.0,-0.0,-0.0
85,508.4845528442065,1519.307999998793,16733.4474886,19347.462853010573,276.0,5561.17424241975,4415.277999992936,808.82352941225,2799.080864018053,729.086310987,3679.19329899,-0.0,-0.0,-0.0
86,508.98536585233524,1520.1559999987921,16310.7077626,19356.252186343896,276.0,5561.17424241975,4418.612666659597,808.82352941225,2664.74744782,652.715466456,3301.17468393,-0.0,3.9171907412143803,-0.0
87,512.9918699173655,1526.9399999987854,15940.8105023,19426.566853010492,276.0,5561.17424241975,4445.289999992888,808.82352941225,2106.79550982,516.048158725,2551.58674321,-0.0,40.99398107951094,-0.0
88,521.7560975596191,1541.7799999987706,15782.283105,19580.38018634367,276.0,5561.17424241975,4503.6466666594615,808.82352941225,1337.50929979,327.615664748,1601.34133651,-0.0,1145.8090314341398,-0.0
89,528.767479673422,1553.651999998759,16310.7077626,19703.430853010213,276.0,5561.17424241975,4550.33199999272,808.82352941225,167.915966326,41.130107236,206.352091919,-0.0,4464.787327836703,-0.0
90,532.7739837384523,1560.4360026566476,18424.4063927,19773.745522312907,276.0,5561.1742459409215,4577.00933332601,808.82352941225,-0.0,-0.0,-0.0,1361.8346426910248,5596.24633574,0.0
91,531.7723577221947,1558.7400026842406,18899.9885845,19756.166855662406,276.0,5561.174245968539,4570.339999992688,808.82352941225,-0.0,-0.0,-0.0,1817.4702252200004,5157.76886443,425.1944804877515
92,526.7642276409069,1550.2600026842902,18283.4931507,19668.27352232922,276.0,5561.17424596861,4536.993333326075,808.82352941225,-0.0,-0.0,-0.0,1651.2904228999996,4686.1699362,490.26817767024033
93,508.7349593482708,1519.732002684294,17402.7853881,19351.85752232951,276.0,5561.174245968568,4416.945333326266,808.82352941225,-0.0,-0.0,-0.0,1510.12694827,4285.56443293,308.9748331050632
94,472.9268292670631,1459.1000026843947,16627.7625571,18723.420188996854,276.0,5561.174245968631,4178.516666659982,808.82352941225,-0.0,-0.0,-0.0,1376.3767718999998,3905.9970069,360.37096433902366
95,442.1268292671433,1406.9480026569167,15324.3150685,18182.876188981274,276.0,5561.174245941011,3973.4346666603096,808.82352941225,-0.0,-0.0,-0.0,1023.014733297482,3638.27070568,0.0
96,458.90406503945735,1435.356002656685,14408.3789954,18477.318855647318,276.0,5561.17424594058,4085.145999993464,808.82352941225,-0.0,-0.0,-0.0,19.871470173985017,3593.41697596,0.0
97,465.41463414513146,1446.3800026566169,14144.1666667,18591.580188980453,276.0,5561.174245940476,4128.496666660061,808.82352941225,-0.0,-0.0,-0.0,-0.0,3299.7492354618307,0.0
98,467.16747967358214,1449.347999998863,13915.1826484,18622.342853011298,276.0,5561.17424241975,4140.167999993376,808.82352941225,-0.0,-0.0,-0.0,-0.0,3067.291075397184,-0.0
99,477.93495934835096,1467.5799999988449,13950.4109589,18811.313519677777,276.0,5561.17424241975,4211.863333326595,808.82352941225,-0.0,-0.0,-0.0,-0.0,3021.3164082773887,-0.0
100,505.98048780356254,1515.0680026565667,14214.6232877,19303.516188979742,276.0,5561.1742459404995,4398.604666659629,808.82352941225,-0.0,-0.0,-0.0,-0.0,3059.9901751338266,0.0
101,569.5837398359176,1622.7640026565289,14954.4178082,20419.761522312052,276.0,5561.174245940629,4822.107333325619,808.82352941225,-0.0,-0.0,-0.0,-0.0,3313.6676787333176,0.0
102,599.3821138195799,1673.220002684451,17068.1164384,20942.72685566182,276.0,5561.174245969473,5020.519999991968,808.82352941225,31.0773530884,7.61222945682,29.3636818858,1177.2884533699998,3341.00754169,391.04185823180546
103,590.6178861773263,1658.3800026872061,19322.7283105,20788.913522331433,276.0,5561.174245974498,4962.163333325394,808.82352941225,410.88704282899994,100.644557532,609.629905029,1129.3383076600003,3204.93061168,1853.2060630589383
104,582.8552845513302,2125.438285560055,20573.3333333,20652.67885571258,276.0,5561.17424241975,4910.475999992143,808.82352941225,885.8149130851324,216.975569373,1274.07418684,1071.5198327270468,3040.84851492,1984.2182902989236
105,571.3365853643683,2563.2319999986867,21031.3013699,20450.524186342802,276.0,5569.21146255601,4833.778666658933,808.82352941225,1142.8195226731123,279.927457618,1624.87954516,1026.3400128938947,2912.63344676,1895.9871065684613
106,561.570731705857,2546.6959999987034,21048.9155251,20279.132186342973,276.0,6306.024100627976,4768.752666659037,808.82352941225,1167.9229187544545,286.076398636,1664.15788807,980.976534176396,2783.89717649,1807.8365757199167
107,553.808130079861,2533.5519999987164,21242.6712329,20142.897519676444,276.0,8545.974810568725,4717.065333325786,808.82352941225,935.9184831381489,229.248167676,1374.91880734,971.2318943600649,2756.2430234,1788.9576693804654
108,548.5495934945087,2524.6479999987255,21295.5136986,20050.609519676535,276.0,8489.281525658642,4682.051333325842,808.82352941225,848.2511310952609,207.774524225,1212.21753852,1039.2672735761025,2949.31950726,1921.1877863404766
109,546.5463414619937,2521.255999998729,21313.1278539,20015.45218634324,276.0,8809.01678966322,4668.712666659197,808.82352941225,616.8709917417668,151.099211228,859.522310222,1110.0992156174143,3150.33231043,2059.909212863572
110,548.04878048638,2523.799999998726,21031.3013699,20041.82018634321,276.0,8767.424242419751,4678.716666659181,808.82352941225,591.8840514592266,144.978795448,760.767879019,1126.1341343359354,3195.83754279,2091.4645856109223
111,551.8048780473459,2530.1599999987197,20696.6324201,20107.740186343144,276.0,8861.27930911048,4703.726666659141,808.82352941225,491.98922520597966,120.510098342,571.995396412,1077.9591004475187,3059.12240611,1996.8293293437132
112,559.0666666652131,2542.4559999987077,20608.5616438,20235.18551967635,276.0,9121.25405244399,4752.079333325731,808.82352941225,354.77213036024625,86.8995135407,384.722762611,1023.1058552577679,2903.45528365,1889.6879654839079
113,568.58211381966,2558.5679999986914,21119.3721461,20402.18285300952,276.0,9410.002289344273,4815.437999992296,808.82352941225,55.94519012124274,13.7034716992,51.4116407601,1036.0368640781226,2940.15198093,1914.8869992840123
114,570.8357723562395,2562.3839999986876,22105.7648402,20441.73485300948,276.0,12247.36225121577,4830.4439999922715,808.82352941225,-0.0,-0.0,-0.0,1036.0368640783322,2940.15198093,1914.8869992841048
115,571.837398372497,2564.0799999986857,22299.5205479,20459.313519676125,276.0,13365.693649938345,4837.113333325594,808.82352941225,-0.0,-0.0,-0.0,1000.4405140083836,2839.13368441,1845.6054988941542
116,565.0764227627585,2552.631999998697,21630.1826484,20340.657519676246,276.0,12653.478705075388,4792.095333325667,808.82352941225,-0.0,-0.0,-0.0,935.4293968393163,2654.6397041,1719.7666980541628
117,545.0439024376074,2518.7119999987312,20203.4360731,19989.08418634326,276.0,11052.283152100372,4658.708666659213,808.82352941225,-0.0,-0.0,-0.0,892.9711768060747,2534.14821968,1638.0597432040968
118,506.23089430762695,2452.991999998797,18741.4611872,19307.91085301061,276.0,9183.683107915374,4400.2719999929595,808.82352941225,-0.0,-0.0,-0.0,879.8752499337425,2496.98350417,1612.9331325439803
119,471.17398373861243,2393.6319999988564,17349.9429224,18692.657519677894,276.0,8759.05113125875,4166.845333326666,808.82352941225,-0.0,-0.0,-0.0,847.0698402266903,2403.88557178,1550.1454104412276
120,405.317073169678,2282.119999998968,16293.0936073,17536.860186345715,276.0,8407.653374028667,3728.3366666607017,808.82352941225,-0.0,-0.0,-0.0,787.7839703070808,2235.63917647,1437.2312076506012
121,411.82764227535205,2293.143999998957,15676.5981735,17651.121519678934,276.0,7245.492426213167,3771.687333327299,808.82352941225,-0.0,-0.0,-0.0,751.4042594828215,2132.39779338,1368.293717190308
122,412.57886178754524,2294.4159999989556,15341.9292237,17664.30551967892,276.0,6250.104023767997,3776.689333327291,808.82352941225,-0.0,-0.0,-0.0,761.3372432114406,2160.58644455,1387.0899130099301
123,422.8455284541852,1988.1882636837734,15412.3858447,17844.486855715284,276.0,5561.17424241975,3845.0499999938484,808.82352941225,-0.0,-0.0,-0.0,824.050299822256,2338.55879703,1506.2184888690617
124,450.1398373972036,1420.516002685769,15658.9840183,18323.505522332718,276.0,5561.1742459722755,4026.7893333268903,808.82352941225,-0.0,-0.0,-0.0,961.4788219380002,2728.56493756,1539.0520072987306
125,506.23089430762695,1515.4920026849416,16240.2511416,19307.91085566389,276.0,5561.1742459702655,4400.2719999929595,808.82352941225,-0.0,-0.0,-0.0,1129.3383076600003,3204.93061168,1497.7100729444683
126,531.7723577221947,1558.7400026851535,17878.3675799,19756.16685566393,276.0,5561.1742459711295,4570.339999992688,808.82352941225,12.4299487137,3.04464866991,14.6770414267,1294.6640524,3674.10582396,1861.0252069227604
127,525.0113821124562,1547.292002685757,19851.152968,19637.510855665005,276.0,5561.1742459731095,4525.32199999276,808.82352941225,242.62270138600002,59.4291176964,265.655397632,1416.99559344,4021.26849258,2529.8939601761863
128,514.9951219498806,1530.3320026853405,20890.3881279,19461.724188997778,276.0,5561.174245971881,4458.628666659533,808.82352941225,679.361501664,166.405923313,768.349975178,1534.819547,4355.6391528,2425.108269469096
129,502.7252032507255,1509.5560026849453,21242.6712329,19246.385522330565,276.0,5561.174245970296,4376.92933332633,808.82352941225,986.0432275330002,241.525952386,1081.28210943,1666.51480696,4729.37496535,1957.9568053512626
130,493.7105691044074,1494.292002684696,21207.4429224,19088.177522330316,276.0,5561.174245969451,4316.905333326426,808.82352941225,1130.2698103600003,276.853473335,1196.77737402,1790.4711327800005,5081.14858398,1136.3462084234782
131,485.44715447028267,1480.300002684613,21418.8127854,18943.15352233031,276.0,5561.174245969181,4261.883333326515,808.82352941225,1218.1455919600003,298.378170478,1235.39578345,1898.0121038400002,5386.33733728,1068.4559700171944
132,481.4406504052524,1473.5160026845099,21383.5844749,18872.838855663562,276.0,5561.174245968932,4235.2059999932235,808.82352941225,1381.51550917,338.394747585,1305.06010519,1989.64371872,5646.37719028,545.5292023647229
133,480.1886178849304,1471.396002684523,21454.0410959,18850.865522330234,276.0,5561.174245968932,4226.869333326571,808.82352941225,1205.5879387899997,295.302241292,1073.60162319,2057.0465668899997,5837.65862468,764.3238969540723
134,480.1886178849304,1471.3960026844884,21242.6712329,18850.86552233018,276.0,5561.174245968869,4226.869333326571,808.82352941225,1086.3562363399997,266.097081027,989.274658571,2092.0164930599994,5936.89920309,673.4816399032949
135,485.44715447028267,1480.3000026844893,20767.0890411,18943.153522330096,276.0,5561.174245968912,4261.883333326515,808.82352941225,785.6712954740001,192.445931987,700.197501034,2059.96588109,5845.94329845,896.2313798331053
136,491.9577235759567,1491.3240026845835,20538.1050228,19057.414855663457,276.0,5561.174245969186,4305.233999993112,808.82352941225,435.8356055290001,106.75557295,392.184870866,1983.7591756299998,5629.67754221,1541.9949443881878
137,500.7219512182104,1506.1640026848695,21101.7579909,19211.22818899704,276.0,5561.174245970107,4363.590666659685,808.82352941225,43.5106102077,10.6576885028,44.0599213772,1966.0830575299997,5579.51477734,2745.244055574473
138,504.7284552832406,1512.948002685515,22158.6073059,19281.542855664873,276.0,5561.1742459728575,4390.267999992976,808.82352941225,-0.0,-0.0,-0.0,1912.8523038000003,5428.4520967,3660.9303366678582
139,506.98211381982014,1516.764002811309,22422.8196347,19321.094855737472,276.0,5561.174246098752,4405.273999992952,808.82352941225,-0.0,-0.0,-0.0,1814.4740742000004,5149.26613671,3502.89158267
140,501.723577234468,1507.8600028111991,21753.4817352,19228.80685573758,276.0,5561.174246098641,4370.259999993008,808.82352941225,-0.0,-0.0,-0.0,1715.07541416,4867.18431395,3291.80161943
141,483.9447154458962,1477.7560026855706,20326.7351598,18916.785522332164,276.0,5561.174245973045,4251.879333326531,808.82352941225,-0.0,-0.0,-0.0,1632.9902399000002,4634.23614781,3071.716992376819
142,449.63902438907485,1419.6680026851311,18811.9178082,18314.71618899858,276.0,5561.174245971231,4023.45466666023,808.82352941225,-0.0,-0.0,-0.0,1550.2219675899996,4399.34942889,2464.860512336486
143,417.33658536476867,1364.9720026849018,17349.9429224,17747.804188998645,276.0,5561.1742459701145,3808.3686666605736,808.82352941225,-0.0,-0.0,-0.0,1451.2416769700003,4118.45488986,1799.7223716790456
144,439.37235772243497,1402.2840026846688,16310.7077626,18134.53485566453,276.0,5561.17424596934,3955.0939999936727,808.82352941225,-0.0,-0.0,-0.0,1360.71198169,3861.54215635,1237.5754205695735
145,445.1317073159159,1412.0360026846001,15694.2123288,18235.61218899764,276.0,5561.174245969132,3993.4426666602776,808.82352941225,-0.0,-0.0,-0.0,1272.5562465999997,3611.36644543,980.9278884184077
146,447.134959348431,1415.4280026846284,15447.6141553,18270.76952233098,276.0,5561.174245969218,4006.7813333269223,808.82352941225,-0.0,-0.0,-0.0,1202.7756572600001,3413.33725847,1007.5590131936727
147,457.401626015071,1432.8120026846805,15518.0707763,18450.950855664363,276.0,5561.174245969607,4075.1419999934797,808.82352941225,-0.0,-0.0,-0.0,1122.9290253100003,3186.74181471,1185.5817600516325
148,481.9414634133812,1474.3640026844494,15764.6689498,18881.62818899758,276.0,5561.174245970083,4238.540666659886,808.82352941225,-0.0,-0.0,-0.0,1039.26727428,2949.31950726,1294.237024960499
149,542.2894308928991,1576.5480026832167,16099.3378995,19940.742855663004,276.0,5561.174245969406,4640.367999992575,808.82352941225,-0.0,-0.0,-0.0,948.4616059539999,2691.62359438,1392.6404904517672
150,568.3317073155955,2558.143999998692,17719.8401826,20397.788186342856,276.0,7455.721426990387,4813.770666658965,808.82352941225,12.429948031089424,3.04464866991,7.33732083431,850.3545978399534,2413.20733139,1556.4223309104766
151,561.570731705857,2546.6959999987034,19798.3105023,20279.132186342973,276.0,9813.7368527263,4768.752666659037,808.82352941225,286.223630499404,70.1089294657,250.815172655,754.7161912159299,2141.79666963,1374.5587044240922
152,553.5577235757966,2533.127999998717,20872.7739726,20138.50285300978,276.0,10026.272047814247,4715.397999992456,808.82352941225,748.139273468181,183.252666449,654.870507386,718.2334066100611,2038.26277514,1305.6664784341701
153,545.0439024376074,2518.7119999987312,21277.8995434,19989.08418634326,276.0,10009.512151341583,4658.708666659213,808.82352941225,1067.5410952310162,261.488414173,897.612772876,777.8734755259634,2207.51434596,1418.4251360741039
154,535.0276422750317,2501.751999998748,21189.8287671,19813.297519676773,276.0,9500.375417905801,4592.015333325987,808.82352941225,1262.1077989707787,309.146475314,1073.60162319,860.2032485947116,2441.15665507,1575.2555614139228
155,526.7642276409069,2487.7599999987624,21436.4269406,19668.273519676917,276.0,8807.633027761549,4536.993333326075,808.82352941225,1350.0808477005653,330.694997513,1135.11270634,964.730782764469,2737.79362536,1776.373789423684
156,523.5089430880699,2482.2479999987677,21401.1986301,19611.142853010308,276.0,6518.144656336373,4515.317999992776,808.82352941225,1482.1620045847087,363.047562133,1281.81706679,1090.8263908056329,3095.63827817,2022.0563446800884
157,520.7544715433617,2428.901181361381,21506.8835616,19562.801522382448,276.0,5561.17424241975,4496.977333326139,808.82352941225,1375.227914485698,336.854635496,1181.34680855,1240.8940181078178,3521.5127303,2318.9669531895756
158,522.7577235758766,1543.475999998769,21225.0570776,19597.958855703106,276.0,5561.17424241975,4510.315999992784,808.82352941225,1337.5092989618543,327.615664748,1181.34680855,1348.1632820434352,3825.93041041,2534.3199797353195
159,526.7642276409069,1550.2599999987624,20731.8607306,19668.273522369196,276.0,5561.17424241975,4536.993333326075,808.82352941225,1142.8195225316695,279.927457618,989.274658571,1398.2681219028436,3968.1221115,2635.8271785148677
160,534.2764227628387,2017.9066244205676,20520.4908676,19800.113522381194,276.0,5561.17424241975,4587.013333325995,808.82352941225,804.4417717148106,197.043658763,722.893394593,1275.7173148175198,3620.33719138,2388.587937059299
161,541.7886178847702,2513.1999999987365,20872.7739726,19931.953519676656,276.0,9374.032663249007,4637.033333325914,808.82352941225,111.91717889657048,27.4135074445,132.438938005,1228.2028903577316,3485.4967868,2293.662576913784
162,544.0422764213498,2517.015999998733,22193.8356164,19971.505519676615,276.0,13467.342239694564,4652.039333325891,808.82352941225,-0.0,-0.0,-0.0,1196.4094779082425,3395.27078444,2230.43044019399
163,543.7918699172855,2516.5919999987336,22528.5045662,19967.110853009952,276.0,14848.334088163563,4650.37199999256,808.82352941225,-0.0,-0.0,-0.0,1074.739935238404,3049.98679011,1990.5236042141314
164,537.5317073156757,2505.991999998744,21841.5525114,19857.244186343396,276.0,15781.107419287748,4608.688666659293,808.82352941225,-0.0,-0.0,-0.0,906.0521111273833,2571.27038808,1663.1929377842168
165,519.0016260149108,2474.6159999987754,20273.8926941,19532.03885301039,276.0,14788.210308836453,4485.305999992824,808.82352941225,-0.0,-0.0,-0.0,721.5547085642852,2047.68824334,1311.927350594267
166,481.9414634133812,2411.863999998838,18723.847032,18881.628186344373,276.0,13421.236079451699,4238.540666659886,808.82352941225,-0.0,-0.0,-0.0,584.6129602422102,1659.06350775,1055.5690180342965
167,450.64065040533245,2358.863999998891,17402.7853881,18332.294853011586,276.0,13240.265287385719,4030.1239999935524,808.82352941225,-0.0,-0.0,-0.0,496.9556946011314,1410.30239508,893.358731601277
168,347.2227642267395,1246.2519999990664,12558.8926941,16517.29751968007,276.0,5561.17424241975,3341.5153333279873,808.82352941225,-0.0,-0.0,-0.0,-0.0,3819.7020069543337,-0.0
169,346.72195121861074,1245.403999999067,12136.152968,16508.508186346746,276.0,5561.17424241975,3338.1806666613256,808.82352941225,-0.0,-0.0,-0.0,-0.0,3186.0280414335234,-0.0
170,355.48617886086436,1260.2439999990522,11960.0114155,16662.321519679925,276.0,5561.17424241975,3396.5373333278994,808.82352941225,-0.0,-0.0,-0.0,-0.0,2802.3115649745046,-0.0
171,377.2715447144663,1297.1319999990155,11466.8150685,17044.657519679542,276.0,5561.17424241975,3541.595333327667,808.82352941225,-0.0,-0.0,-0.0,-0.0,2045.4953091959742,-0.0
172,419.84065040541253,1369.2119999989432,11044.0753425,17791.750853012127,276.0,5561.17424241975,3825.0419999938804,808.82352941225,12.4299487137,3.04464866991,7.33732083431,-0.0,1107.318487857837,-0.0
173,442.1268292671433,1406.9480026565382,11625.3424658,18182.87618634507,276.0,5561.174245940287,3973.4346666603096,808.82352941225,136.80222077500002,33.5089636424,161.975402474,-0.0,1309.8431020948447,0.0
174,435.8666666655335,1396.3480026567097,12488.4360731,18073.00951967851,276.0,5561.174245940664,3931.7513333270426,808.82352941225,641.8632259650001,157.220923611,783.521366771,-0.0,1032.2935834332104,0.0
175,427.60325203140866,1382.3560026565503,13474.8287671,17927.985522314288,276.0,5561.1742459402885,3876.729333327131,808.82352941225,1350.08084827,330.694997513,1727.12802414,-0.0,702.0226168848617,0.0
176,416.5853658525755,1363.7000026566445,14232.2374429,17734.620188981335,276.0,5561.174245940499,3803.3666666605814,808.82352941225,1803.5379527,441.766861256,2349.13563949,-0.0,485.88696416214964,0.0
177,408.82276422657935,1350.5560026568216,14778.2762557,17598.38552231511,276.0,5561.174245940929,3751.679333327331,808.82352941225,1992.98459894,488.170792021,2559.71598421,-0.0,506.8500342989469,0.0
178,403.3138211371629,1341.2280026569338,14954.4178082,17501.702855648735,276.0,5561.174245941222,3714.997999994056,808.82352941225,2056.19964914,503.654976463,2567.84762498,-0.0,517.5609582087582,0.0
179,401.31056910464764,1337.8360026574333,15060.1027397,17466.545522316213,276.0,5561.174245942484,3701.6593333274113,808.82352941225,1727.84266602,423.225710427,2100.17926091,-0.0,738.4681036311645,0.0
180,396.55284552742427,1329.7800026573832,14989.6461187,17383.046855649594,276.0,5561.174245942416,3669.9799999941283,808.82352941225,1835.0917162000005,449.495784867,2124.17102383,-0.0,697.9040799434241,0.0
181,397.0536585355531,1330.628002657406,14690.2054795,17391.836188982976,276.0,5561.1742459425195,3673.31466666079,808.82352941225,1740.45523873,426.315091856,1980.54441361,-0.0,700.3014094646754,0.0
182,401.31056910464764,1337.8360026573707,14320.3082192,17466.54552231619,276.0,5561.174245942475,3701.6593333274113,808.82352941225,1614.38906296,395.435864338,1821.87119922,-0.0,710.4767772440412,0.0
183,407.82113821032186,1348.8600026575216,14108.9383562,17580.806855650044,276.0,5561.174245943528,3745.0099999940085,808.82352941225,1368.94065229,335.314604444,1460.5656389,76.53315957344432,721.836266643,0.0
184,414.8325203241248,1360.7320026573525,14144.1666667,17703.857522317023,276.0,5561.174245944008,3791.695333327267,808.82352941225,1312.3701729300003,321.457971668,1429.3877399,146.235763968578,613.973203559,0.0
185,419.08943089321934,2305.4399999989446,14373.1506849,17778.56685301214,276.0,7398.337522299216,3820.039999993888,808.82352941225,848.2511310951818,207.774524225,905.238064681,153.90904847079338,436.775959665,272.06543373024186
186,421.09268292573444,2308.8319999989412,14813.5045662,17813.72418634544,276.0,12254.198572037341,3833.378666660534,808.82352941225,286.2236304993897,70.1089294657,302.79795584,87.67086847937398,248.799717587,154.48490252586157
187,418.08780487696185,2303.7439999989465,15430.0,17760.98818634549,276.0,15714.106008368972,3813.370666660566,808.82352941225,6.214808369448349,1.52228381615,7.33732083431,70.18354638662404,199.172733793,123.56734714697511
