,PL solar PV ground 2023,PL solar PV roof 2023,PL wind onshore 2023,PL wind onshore old 2023
369,0.4845201789217678,0.3839119223619161,0.13063372472490684,0.11171787485969736
370,0.542580331150696,0.4415183265446514,0.1629346641561377,0.1400248796532128
371,0.5355638152154256,0.45712642036408324,0.17843574750678168,0.15370974404160845
372,0.5095247162666223,0.4423377810033897,0.16626139402584908,0.14295628638204186
373,0.4635414136956868,0.3984090822020896,0.14737336542753096,0.12635265680797614
374,0.4067143254261704,0.34323236008046437,0.13622128549201826,0.11659452306739417
375,0.33914099140860227,0.2759603784928206,0.13063372472490684,0.11171787485969736
376,0.241190829297193,0.1968302962423053,0.10708209808373338,0.09125356025105641
377,0.10746167964997085,0.08483955620254643,0.0890470640856438,0.07568079281169242
378,0.01656672245792301,0.012412271603119725,0.10145459854552416,0.08638529674035277
379,0.0,0.0,0.11607012183642902,0.09904613574697951
380,0.0,0.0,0.10933094734980411,0.09320131713902212
381,0.0,0.0,0.10145459854552416,0.08638529674035277
382,0.0,0.0,0.0992014481810275,0.08443844281975554
383,0.0,0.0,0.11157856773061031,0.09514933201766454
384,0.0,0.0,0.13622128549201826,0.11659452306739417
385,0.0,0.0,0.16182513975693494,0.1390478730722748
386,0.0,0.0,0.1806452724443869,0.15566575663122895
387,0.0,0.0,0.2026729331308892,0.1752400720146532
388,0.0,0.0,0.23112517367629237,0.2007252516192733
389,0.004871009767707916,0.004129327214358794,0.2409256388154866,0.20955720294222965
390,0.03412429244308239,0.024897413086369478,0.2376615820942671,0.20661263868888824
391,0.14964000538834904,0.0984605963462104,0.27233563642992104,0.2380512509763617
392,0.2787277608451856,0.1878564374345337,0.3013471679973262,0.26462895248741786
393,0.39875207613535985,0.27364370655019155,0.30883211684484796,0.27152714291662017
394,0.48152181236591535,0.33848498832722496,0.2874066099379736,0.2518264121016067
395,0.5205369800615719,0.38150281362689986,0.2636966160923567,0.23018540612825225
396,0.5435828979914994,0.40811433869561076,0.24527341334535335,0.21348419158072
397,0.5185342835823441,0.37829381734540235,0.22239275805862252,0.192879014062594
398,0.46254299528446463,0.32586491395717565,0.1861637084153676,0.16055691681449083
399,0.3848261256033852,0.2567166284062071,0.14737336542753096,0.12635265680797614
400,0.2816943919147414,0.18487234819047452,0.09807441216680497,0.0834651126059607
401,0.13295339331552786,0.08770039639008938,0.057296506258246865,0.048468180357019164
402,0.019491817376296513,0.012412271603119725,0.03675824374432536,0.031001060099768957
403,0.0,0.0,0.02874425979041615,0.024213934656891412
404,0.0,0.0,0.025305086918998725,0.021306134074981564
405,0.0,0.0,0.027598176054593145,0.023244603298585617
406,0.0,0.0,0.024158081519227312,0.020336996209683305
407,0.0,0.0,0.024158081519227312,0.020336996209683305
408,0.0,0.0,0.025305086918998725,0.021306134074981564
409,0.0,0.0,0.026451785097454,0.022275336437949
410,0.0,0.0,0.02874425979041615,0.024213934656891412
411,0.0,0.0,0.0333255225205468,0.02809190506680637
412,0.0,0.0,0.04361539121634678,0.03682111160276194
413,0.006819776662379443,0.004818335591382961,0.06298391395310275,0.05332386682223307
414,0.0624468279647789,0.04938267835880142,0.07093338143062325,0.060124536775638025
415,0.2135799519919145,0.16556348184869088,0.13510438778122824,0.11561906443051645
416,0.30742474399196,0.23228974351348564,0.2820310318789965,0.246905260502177
417,0.34608599878896573,0.2813738181052655,0.4378971264573608,0.3932538621805399
418,0.35104827400746125,0.30235746036916566,0.5613214044789706,0.5149548509862301
419,0.38084914938756115,0.3274392745549077,0.6658066443957336,0.6224827966572877
420,0.40472345197124915,0.3187914241657347,0.7313195288469237,0.6922148774512942
421,0.4256379683941905,0.3235050598633584,0.7630632955012158,0.7266885483337384
422,0.4236451244352181,0.3187914241657347,0.7695546906123515,0.7337953242250629
423,0.3709103387238846,0.272100383123626,0.7574872609174844,0.7205995415502726
424,0.26884236121236776,0.19533240403730234,0.7228573197608211,0.6831019742813979
425,0.13001025272847588,0.0898483880546397,0.6465439755544616,0.6023280022512602
426,0.018516733881468912,0.011720789248683737,0.5243725568281074,0.47794411212431187
427,0.0,0.0,0.46253860456545426,0.4171191910472959
428,0.0,0.0,0.42240634040483244,0.378356897207052
429,0.0,0.0,0.3891282997297037,0.34662520751083303
430,0.0,0.0,0.3702711522576823,0.32880515600784005
431,0.0,0.0,0.360805251131761,0.3199029667231487
432,0.0,0.0,0.35237022574811133,0.31199429542270496
433,0.0,0.0,0.34603105341509643,0.3060655008494776
434,0.0,0.0,0.3386213737900281,0.29915150849132666
435,0.0,0.0,0.33756161924403955,0.2981640532879818
436,0.0,0.0,0.3597519482334113,0.3189141570687511
437,0.006819776662379443,0.004129327214358794,0.37761631540636187,0.3357326928765184
438,0.07906996906500695,0.0458679152920747,0.3744702316705389,0.3327633615182127
439,0.26390160597232504,0.16334531918845982,0.4809035834890246,0.4350425678163123
440,0.39875207613535985,0.25978618232449285,0.5801316953162562,0.5339946782969476
441,0.49451810470697716,0.34006654595015506,0.6281306146576247,0.5832048439519645
