,PL battery large electricity,PL biogas,PL biogas substrate,PL biomass wood,PL hard coal,PL hydro PSH electricity,PL lignite,PL natural gas,PL other fuel,PL electricity
417,580.822201853233,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5354614917067,185.9999999997808,285.9999999996712,211.60000000021915,583.6363385887495
418,575.765715865463,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5354008069775,185.9999999997808,285.9999999996712,211.60000000021915,583.6352982485863
419,458.5283603786388,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5353391793765,185.9999999997808,285.9999999996712,211.60000000021915,412.6754453520096
420,458.52789465059817,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5352707780094,185.9999999997808,285.9999999996712,211.60000000021915,412.67469308432004
421,458.5277280253121,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5352339770626,185.9999999997808,285.9999999996712,211.60000000021915,412.6737586948837
422,458.52771152964505,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5352211807198,185.9999999997808,285.9999999996712,211.60000000021915,402.99882058213603
423,458.52782916780023,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5352166597771,185.9999999997808,285.9999999996712,211.60000000021915,412.67449370849783
424,458.52842113109017,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5352170217932,185.9999999997808,285.9999999996712,211.60000000021915,412.6757592158807
425,570.6371555018678,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5352174822377,185.9999999997808,285.9999999996712,211.60000000021915,583.6363399206433
426,570.6374364626469,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5352178990106,185.9999999997808,285.9999999996712,211.60000000021915,583.6364810159379
427,570.6377478029804,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5352181852659,185.9999999997808,285.9999999996712,211.60000000021915,599.5348804564691
428,570.6378185712223,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5352168047865,185.9999999997808,285.9999999996712,211.60000000021915,599.5348665829052
429,570.6377735659246,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5352138319961,185.9999999997808,285.9999999996712,211.60000000021915,583.6375106070066
430,570.6376796644304,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5352106904301,185.9999999997808,285.9999999996712,211.60000000021915,583.6363859569865
431,570.6375889122361,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5352074426617,185.9999999997808,285.9999999996712,211.60000000021915,583.6363629832745
432,570.6375013266669,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5352041266106,185.9999999997808,285.9999999996712,211.60000000021915,583.6363543715457
433,570.6374166190571,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5352007887758,185.9999999997808,285.9999999996712,211.60000000021915,583.6363492377833
434,570.6373338134442,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5351974361278,185.9999999997808,285.9999999996712,211.60000000021915,583.6363486522242
435,570.6372514124428,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5351940723122,185.9999999997808,285.9999999996712,211.60000000021915,583.6363515296299
436,570.6371670495291,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5351907323455,185.9999999997808,285.9999999996712,211.60000000021915,583.6363457938161
437,570.6370783462547,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5351874542627,185.9999999997808,285.9999999996712,211.60000000021915,583.6363674380177
438,570.6369743107213,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5351843568491,185.9999999997808,285.9999999996712,211.60000000021915,583.6363919457425
439,570.6368709860617,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5351812326952,185.9999999997808,285.9999999996712,211.60000000021915,583.6363439476465
440,506.80178339421695,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5351773040152,185.9999999997808,285.9999999996712,211.60000000021915,484.9999688399957
441,458.52787731455436,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5351743040814,185.9999999997808,285.9999999996712,211.60000000021915,412.6745707646797
442,458.52769532632186,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.5351742715765,185.9999999997808,285.9999999996712,211.60000000021915,412.67447957133516
443,458.5276556765801,202.09999999992175,180.00000000010957,120.00000000032875,249.2,589.535178414523,185.9999999997808,285.9999999996712,211.60000000021915,412.67457942739384
