,PL biogas substrate supply 2023,PL biomass wood supply 2023,PL electricity final use 2023,PL hard coal supply 2023,PL hydro ROR 2023,PL lignite supply 2023,PL natural gas supply 2023,PL other fuel supply 2023,PL solar PV ground 2023,PL solar PV roof 2023,PL wind onshore 2023,PL wind onshore old 2023
45,597.6914905133513,2949.9999999983,20326.7351598,20313.679149305903,276.0,16869.859000648565,5058.868666658573,808.82352941225,-0.0,-0.0,1401.3776960165421,2642.174876341858
46,550.7334417329855,2949.9999999983,19005.673516,19520.930112269656,276.0,13457.296859135035,4740.407999992416,808.82352941225,-0.0,-0.0,1463.6520500365418,2769.2152429718585
47,508.4466124648028,2949.9999999983,17702.2260274,18807.040927085185,276.0,10269.366128895912,4453.626666659541,808.82352941225,-0.0,-0.0,1494.6486732965413,2832.797150551858
48,486.3197831965676,2949.9999999983,16662.9908676,18433.494260418895,276.0,7648.377504674593,4303.566666659781,808.82352941225,-0.0,-0.0,1522.465518447896,2890.0560500710403
49,486.3197831965676,2949.9999999983,15940.8105023,18433.494260418895,276.0,5701.192743234683,4303.566666659781,808.82352941225,-0.0,-0.0,1540.9679158578876,2928.2471671210324
50,486.3197831965676,2071.192497852254,15641.369863,18433.494260418895,276.0,5561.17424241975,4303.566666659781,808.82352941225,-0.0,-0.0,1553.28410678921,2953.7161415491496
51,493.69539295264605,2012.5000030633653,15535.6849315,18558.009818998977,276.0,5561.174246466853,4353.586666659701,808.82352941225,-0.0,-0.0,1556.36081297,2917.2763953095596
52,518.5266124647765,2012.5000030633448,15482.8424658,18977.21218936892,276.0,5561.174246466833,4521.987333326098,808.82352941225,-0.0,-0.0,1550.20646552,2826.0153424421133
53,580.4817344158349,2012.50000306334,15482.8424658,20023.142856034534,276.0,5561.174246466828,4942.155333325426,808.82352941225,-0.0,-0.0,1568.65826357,2752.8058106351323
54,609.9841734401485,2012.5000030633387,15606.1415525,20521.20507825626,276.0,5561.174246466828,5142.235333325106,808.82352941225,18.645232878999998,29.3636818858,1599.33629833,2739.499081332283
55,595.2329539279917,2012.50000306334,16821.5182648,20272.173967145398,276.0,5561.174246466828,5042.195333325266,808.82352941225,298.68103030399993,556.958391272,1587.07632872,2797.190331338823
56,580.4817344158349,2012.5000030633394,18072.1232877,20023.142856034534,276.0,5561.174246466828,4942.155333325426,808.82352941225,879.5446610070001,1499.59200721,1565.58530646,2726.1378262879057
57,563.0261246597829,2012.500003063338,18847.1461187,19728.456041220015,276.0,5561.174246466826,4823.774666658949,808.82352941225,1368.9269630200001,2148.18438458,1645.17765826,2793.977055939509
58,550.7334417329855,2012.5000030633362,19164.2009132,19520.930115294294,276.0,5561.174246466824,4740.407999992416,808.82352941225,1576.5792499999998,2502.86169211,1820.44723474,3075.277927410422
59,535.7363685622928,2012.5000030633344,19252.2716895,19267.748485664917,276.0,5561.174246466822,4638.700666659245,808.82352941225,1469.56186587,2510.97653456,1977.85110589,3017.725134612623
60,525.902222220855,2012.5000030633335,19128.9726027,19101.72774492434,276.0,5561.174246466822,4572.007333326019,808.82352941225,1362.6400937099997,2389.50587233,2036.56476485,3252.627618637818
61,516.068075879417,2012.5000030633382,19128.9726027,18935.70700418377,276.0,5561.174246466826,4505.313999992792,808.82352941225,1067.53042049,1916.95993947,2021.92148855,3595.637750156516
62,510.9051490501622,2012.5000030633391,18706.2328767,18848.54611529497,276.0,5561.174246466828,4470.299999992848,808.82352941225,910.8549435930001,1554.32971268,1974.90558418,3562.8616558991675
63,508.4466124648028,2012.5000030633416,18160.1940639,18807.040930109826,276.0,5561.17424646683,4453.626666659541,808.82352941225,598.124309653,1035.23518835,1927.6498014,3565.8819736660457
64,510.9051490501622,2012.4999999983002,18054.5091324,18848.546115375753,276.0,5561.174246606804,4470.299999992848,808.82352941225,354.76858324299997,571.995396412,1969.01172968,3836.42759565
65,510.9051490501622,2012.4999999983002,18811.9178082,18848.5461153765,276.0,5561.174246608106,4470.299999992848,808.82352941225,49.7272377559,58.765759901,2024.85201786,3958.57407693
66,510.9051490501622,2949.9999999983,20080.1369863,18848.54611227033,276.0,6513.335204122609,4470.299999992848,808.82352941225,-0.0,-0.0,2074.527650517895,4067.9889505710394
67,505.98807587944333,2949.9999999983,19992.06621,18765.535741900043,276.0,5856.246375423104,4436.953333326235,808.82352941225,-0.0,-0.0,2141.3048289778926,4216.210127291037
68,498.6124661233649,2012.4999999983002,19217.043379,18641.02018945078,276.0,5561.174246608104,4386.933333326315,808.82352941225,-0.0,-0.0,2227.66056245,4409.86923636
69,478.9441734404892,2012.4999999983002,18177.8082192,18308.978707969603,276.0,5561.174246608057,4253.546666659861,808.82352941225,-0.0,-0.0,2327.34305128,4636.27293837
70,441.57441734302546,2010.7720030633363,17032.8881279,17678.099893073915,276.0,5561.174246466822,4000.1119999936,808.82352941225,-0.0,-0.0,2448.23871804,3835.6371824494017
71,412.0719783187119,1926.2920030634189,15835.1255708,17180.037670852187,276.0,5561.174246466821,3800.03199999392,808.82352941225,-0.0,-0.0,2537.0831563,2812.3963046485005
72,401.99197831873806,1897.428003063447,14690.2054795,17009.8664115931,276.0,5561.1742464668205,3731.671333327363,808.82352941225,-0.0,-0.0,2611.29931067,1683.2434806588885
73,409.61344173335243,1919.2519999983933,13950.4109589,17138.53248264241,276.0,5561.17424241975,3783.3586666606134,808.82352941225,-0.0,-0.0,2679.40890586,807.3029936326733
74,409.61344173335243,1919.2519999983933,13633.3561644,17138.53248264241,276.0,5561.17424241975,3783.3586666606134,808.82352941225,-0.0,-0.0,2733.47492075,436.1821475440401
75,419.44758807479025,1947.411999998365,13404.3721461,17304.553223382987,276.0,5561.17424241975,3850.0519999938397,808.82352941225,-0.0,-0.0,2757.68234569,95.20187723115782
76,446.73734417228025,2012.4999999983002,13421.9863014,17765.26077893808,276.0,5561.17424241975,4035.1259999935446,808.82352941225,-0.0,-0.0,2706.4694762882095,0.0
77,505.98807587944333,2012.4999999983002,13298.6872146,18765.535741900043,276.0,5561.17424241975,4436.953333326235,808.82352941225,-0.0,-0.0,2335.450757208472,0.0
78,533.2778319769334,2012.4999999983002,13193.0022831,19226.243297455138,276.0,5561.17424241975,4622.027333325938,808.82352941225,31.077042318000004,29.3636818858,2272.0238069626607,0.0
79,528.3607588062143,2012.4999999983002,13950.4109589,19143.23292708485,276.0,5561.17424241975,4588.680666659325,808.82352941225,504.46640263499995,414.585594179,2120.300140120707,0.0
80,520.985149050136,2012.5000030318968,15007.260274,19018.717374535805,276.0,5561.17424643549,4538.660666659405,808.82352941225,1494.7338250800003,1336.08441967,1487.2079206149722,0.0
81,516.068075879417,2012.5000030318952,15905.5821918,18935.707004165517,276.0,5561.174246435488,4505.313999992792,808.82352941225,2347.3915287699997,2204.2995512,845.7109079658613,0.0
82,510.9051490501622,2012.500003031894,16451.6210046,18848.546115276713,276.0,5561.1742464354875,4470.299999992848,808.82352941225,3072.10916289,3151.32790075,402.2254208329417,0.0
83,510.9051490501622,2012.4999999983002,16698.2191781,18848.54611227033,276.0,5561.17424241975,4470.299999992848,808.82352941225,3234.4470134795,3916.85743446,-0.0,-0.0
84,510.9051490501622,2012.4999999983002,16786.2899543,18848.54611227033,276.0,5561.17424241975,4470.299999992848,808.82352941225,2979.7339251494986,4259.64129899,-0.0,-0.0
85,513.6095392940576,2012.500003031892,16733.4474886,18894.20181898037,276.0,5561.174246435486,4488.640666659485,808.82352941225,2976.5059327899994,3679.19329899,259.12383949881723,0.0
86,520.985149050136,2012.5000030318936,16310.7077626,19018.717374535805,276.0,5561.1742464354875,4538.660666659405,808.82352941225,2664.7208006199994,3301.17468393,400.577536324114,0.0
87,528.3607588062143,2012.5000030318959,15940.8105023,19143.232930091235,276.0,5561.174246435488,4588.680666659325,808.82352941225,2106.7744420700005,2551.58674321,873.1688916437685,0.0
88,543.1119783183711,2012.5000030318977,15782.283105,19392.264041202096,276.0,5561.17424643549,4688.720666659165,808.82352941225,1337.4959248299997,1601.34133651,1835.6723509781275,0.0
89,558.1090514890639,2012.500003063333,16310.7077626,19645.445670849724,276.0,5561.174246466821,4790.427999992336,808.82352941225,167.91428718299997,206.352091919,2100.71688416,2132.7264131110583
90,565.4846612451424,2949.9999999983,18424.4063927,19769.96122338052,276.0,6171.560997395142,4840.447999992256,808.82352941225,-0.0,-0.0,1971.9591246378948,3842.852653551039
91,567.9431978305017,2949.9999999983,18899.9885845,19811.466408565662,276.0,7702.45151688068,4857.121333325562,808.82352941225,-0.0,-0.0,1817.452049897896,3509.2952428310405
92,563.0261246597829,2949.9999999983,18283.4931507,19728.456038195378,276.0,8013.372799750239,4823.774666658949,808.82352941225,-0.0,-0.0,1651.2739093578964,3157.704959751041
93,548.274905147626,2949.9999999983,17402.7853881,19479.424927084514,276.0,7595.747113661121,4723.734666659109,808.82352941225,-0.0,-0.0,1510.111846347896,2864.6035352710405
94,508.4466124648028,2949.9999999983,16627.7625571,18807.040927085185,276.0,7505.110246649148,4453.626666659541,808.82352941225,-0.0,-0.0,1376.363007467896,2591.4048170110404
95,473.7812466112344,2949.9999999983,15324.3150685,18221.81781597466,276.0,5818.688878082168,4218.532666659918,808.82352941225,-0.0,-0.0,1282.0238216778955,2401.2516472510397
96,463.9471002697965,2012.4999999983002,14408.3789954,18055.797077825882,276.0,5561.17424241975,4151.839333326691,808.82352941225,-0.0,-0.0,1266.21863516,2369.59545892
97,471.3227100258749,2012.4999999983002,14144.1666667,18180.312633381298,276.0,5561.17424241975,4201.859333326611,808.82352941225,-0.0,-0.0,1256.72427847,2350.60668338
98,473.7812466112344,2012.4999999983002,13915.1826484,18221.81781856644,276.0,5561.17424241975,4218.532666659918,808.82352941225,-0.0,-0.0,1250.39002221,2337.94955717
99,483.8612466112082,2012.4999999983002,13950.4109589,18391.989077825532,276.0,5561.17424241975,4286.893333326475,808.82352941225,-0.0,-0.0,1225.0155162,2287.3375121
100,513.6095392940576,2012.4999999983002,14214.6232877,18894.201818565773,276.0,5561.17424241975,4488.640666659485,808.82352941225,-0.0,-0.0,1209.12599663,2255.71835753
101,580.4817344158349,2012.4999999983002,14954.4178082,20023.142855601687,276.0,5561.17424241975,4942.155333325426,808.82352941225,-0.0,-0.0,1205.94528164,2249.3957611
102,607.525636854789,2949.9999999983,17068.1164384,20479.699890046475,276.0,8637.528936937759,5125.5619999918,808.82352941225,31.077041537406004,29.3636818858,1177.2766798079026,2192.510909701047
103,595.2329539279917,2949.9999999983,19322.7283105,20272.17396412076,276.0,13269.997083917864,5042.195333325266,808.82352941225,410.88293335131993,609.629905029,1129.327013726542,2097.7768946618585
104,587.8573441719134,2949.9999999983,20573.3333333,20147.658408565327,276.0,14309.283917733077,4992.175333325346,808.82352941225,885.8060552013199,1274.07418684,1071.509117826542,1984.2182904918584
105,572.8602710012208,2949.9999999983,21031.3013699,19894.47677893595,276.0,14631.355753466903,4890.4679999921755,808.82352941225,1142.8080946313198,1624.87954516,1026.329749636542,1895.9871066118583
106,560.5675880744234,2949.9999999983,21048.9155251,19686.950853010232,276.0,15199.023149720759,4807.101333325642,808.82352941225,1167.9112396813198,1664.15788807,980.966724550542,1807.8365757618585
107,548.274905147626,2949.9999999983,21242.6712329,19479.424927084514,276.0,17757.218191888096,4723.734666659109,808.82352941225,935.9091240833204,1374.91880734,971.2221821785422,1788.9576694218586
108,540.6534417330117,2949.9999999983,21295.5136986,19350.758853010568,276.0,18258.149955114597,4672.047333325859,808.82352941225,848.2426487043201,1212.21753852,1039.2568810565422,1921.1877863818586
109,533.2778319769334,2949.9999999983,21313.1278539,19226.243297455138,276.0,19629.316485952873,4622.027333325938,808.82352941225,616.8648230143201,859.522310222,1110.0881146565423,2059.909212781859
110,533.2778319769334,2949.9999999983,21031.3013699,19226.243297455138,276.0,19006.05742812693,4622.027333325938,808.82352941225,591.8781326753203,760.767879019,1126.1228731065423,2091.4645856118586
111,533.2778319769334,2949.9999999983,20696.6324201,19226.243297455138,276.0,19299.412496531542,4622.027333325938,808.82352941225,491.9843052833203,571.995396412,1077.9483208865422,1996.829329261859
112,535.7363685622928,2949.9999999983,20608.5616438,19267.74848264028,276.0,20445.760508343046,4638.700666659245,808.82352941225,354.7685825943204,384.722762611,1023.0956242265424,1889.6879654018587
113,540.6534417330117,2949.9999999983,21119.3721461,19499.228862654716,276.0,22244.696969679,4672.047333325859,808.82352941225,55.94463061152119,51.4116407601,1036.0265037545234,1914.8869992200912
114,540.6534417330117,2949.9999999983,22105.7648402,19626.721207598704,276.0,22244.696969679,4672.047333325859,808.82352941225,-0.0,-0.0,1036.0265037545246,1914.8869992200923
115,533.2778319769334,2949.9999999983,22299.5205479,19704.979548893778,276.0,22244.696969679,4622.027333325938,808.82352941225,-0.0,-0.0,1000.4305096345255,1845.6054988300932
116,525.902222220855,2949.9999999983,21630.1826484,19319.92679946258,276.0,22244.696969679,4572.007333326019,808.82352941225,-0.0,-0.0,935.4200425745248,1719.7666979900926
117,503.52953929408386,2949.9999999983,20203.4360731,18965.81463371594,276.0,22244.696969679,4420.2799999929275,808.82352941225,-0.0,-0.0,892.9622471195242,1638.059743140092
118,466.405636855156,2949.9999999983,18741.4611872,18097.30226041923,276.0,20020.51401535891,4168.512666659997,808.82352941225,-0.0,-0.0,879.8664511885423,1612.9331324618588
119,434.19880758694705,2927.151999998323,17349.9429224,17553.584334493848,276.0,16910.044617531363,3950.0919999936805,808.82352941225,-0.0,-0.0,847.0613696535421,1550.1454104818586
120,419.44758807479025,2884.911999998365,16293.0936073,17304.553223382987,276.0,14628.32754104039,3850.0519999938397,808.82352941225,-0.0,-0.0,787.7760925865421,1437.2312076918586
121,424.36466124550924,2898.9919999983513,15676.5981735,17387.56359375327,276.0,12946.28815828505,3883.3986666604533,808.82352941225,-0.0,-0.0,751.396745556542,1368.2937172318584
122,424.36466124550924,2898.9919999983513,15341.9292237,17387.56359375327,276.0,11845.082006713987,3883.3986666604533,808.82352941225,-0.0,-0.0,761.3296299555419,1387.0899130518583
123,429.2817344162281,2913.071999998337,15412.3858447,17470.57396412356,276.0,11374.540235063105,3916.745333327067,808.82352941225,-0.0,-0.0,824.0420595905418,1506.2184890618582
124,454.1129539283587,2949.9999999983,15658.9840183,17889.776334493512,276.0,10260.98292939725,4085.145999993464,808.82352941225,-0.0,-0.0,961.4692065815416,1770.082466541858
125,510.9051490501622,2949.9999999983,16240.2511416,18848.54611227033,276.0,9112.54901437644,4470.299999992848,808.82352941225,-0.0,-0.0,1129.3270137265395,2097.776894661856
126,533.2778319769334,2949.9999999983,17878.3675799,19226.243297455138,276.0,11942.292925425581,4622.027333325938,808.82352941225,12.429823766726457,14.6770414267,1294.6511052265419,2426.584005611858
127,525.902222220855,2949.9999999983,19851.152968,19101.727741899707,276.0,15525.02362865267,4572.007333326019,808.82352941225,242.62027453432017,265.655397632,1416.9814229665421,2673.919536931858
128,516.068075879417,2949.9999999983,20890.3881279,18935.70700115913,276.0,14982.159877413633,4505.313999992792,808.82352941225,679.3547074673199,768.349975178,1534.804198296542,2915.515148931858
129,501.0710027087244,2949.9999999983,21242.6712329,18682.525371529755,276.0,13314.249942794564,4403.606666659621,808.82352941225,986.0333665503197,1081.28210943,1666.4981413165417,3189.6162760018583
130,488.7783197819271,2949.9999999983,21207.4429224,18474.999445604037,276.0,11555.520748885485,4320.2399999930885,808.82352941225,1130.2585071213198,1196.77737402,1790.4532275865417,3451.6771080618582
131,481.4027100258487,2949.9999999983,21418.8127854,18350.483890048607,276.0,10970.716290674556,4270.219999993168,808.82352941225,1218.1334099813196,1235.39578345,1897.9931232465415,3682.349634321858
132,476.2397831965938,2949.9999999983,21383.5844749,18263.323001159803,276.0,9404.933419778861,4235.2059999932235,808.82352941225,1381.5016935013189,1305.06010519,1989.6238218165406,3881.411647391857
133,473.7812466112344,2949.9999999983,21454.0410959,18221.81781597466,276.0,10261.323815222131,4218.532666659918,808.82352941225,1205.5758823813196,1073.60162319,2057.0259959665414,4029.358356861858
134,473.7812466112344,2949.9999999983,21242.6712329,18221.81781597466,276.0,9897.511796342576,4218.532666659918,808.82352941225,1086.3453722413192,989.274658571,2091.9955724365414,4106.634358381858
135,478.9441734404892,2949.9999999983,20767.0890411,18308.978704863464,276.0,10427.27091512033,4253.546666659861,808.82352941225,785.6634381903195,700.197501034,2059.945280976541,4035.795760431858
136,483.8612466112082,2949.9999999983,20538.1050228,18391.98907523375,276.0,12342.640320632407,4286.893333326475,808.82352941225,435.8312465673199,392.184870866,1983.7393375665417,3868.5570035118585
137,493.69539295264605,2949.9999999983,21101.7579909,18558.009815974325,276.0,16221.00937153116,4353.586666659701,808.82352941225,43.51017445732195,44.0599213772,1966.063396226542,3830.0029477518583
138,496.15392953800546,2949.9999999983,22158.6073059,18599.515001159467,276.0,20139.512755082178,4370.259999993008,808.82352941225,-0.0,-0.0,1912.8331748065423,3714.429663431859
139,498.6124661233649,2949.9999999983,22422.8196347,18641.020186344613,276.0,21818.333531002823,4386.933333326315,808.82352941225,-0.0,-0.0,1814.4559289765436,3502.89158200186
140,493.69539295264605,2949.9999999983,21753.4817352,18558.009815974325,276.0,20852.828469835626,4353.586666659701,808.82352941225,-0.0,-0.0,1715.0582629065425,3291.8016187618587
141,476.2397831965938,2949.9999999983,20326.7351598,18263.323001159803,276.0,17733.263975540427,4235.2059999932235,808.82352941225,-0.0,-0.0,1632.973909496542,3119.424959891858
142,441.57441734302546,2948.271999998302,18811.9178082,17678.099890049278,276.0,14776.060739059556,4000.1119999936,808.82352941225,-0.0,-0.0,1550.206464856542,2947.3482809718585
143,412.0719783187119,2863.791999998386,17349.9429224,17180.037667827553,276.0,12060.682236609093,3800.03199999392,808.82352941225,-0.0,-0.0,1451.2271640365418,2743.7940018018585
144,399.5334417333786,2827.887999998422,16310.7077626,16968.361223383323,276.0,10082.898746464161,3714.997999994056,808.82352941225,-0.0,-0.0,1360.6983740465414,2559.686903741858
145,406.90905148945706,2849.007999998401,15694.2123288,17092.876778938753,276.0,8820.013970983833,3765.0179999939764,808.82352941225,-0.0,-0.0,1272.543520496536,2382.2566994218523
146,409.61344173335243,2856.7519999983933,15447.6141553,17138.53248264241,276.0,8767.424242419751,3783.3586666606134,808.82352941225,-0.0,-0.0,1202.7636288846993,2243.073575418942
147,421.9061246601497,2891.951999998358,15518.0707763,17346.05840856813,276.0,9234.28749790412,3866.7253333271474,808.82352941225,-0.0,-0.0,1122.9177954665402,2085.1526880518563
148,451.6544173429992,2949.9999999983,15764.6689498,17848.27114930837,276.0,9948.585163283438,4068.4726666601573,808.82352941225,-0.0,-0.0,1039.2568810565413,1921.1877863818577
149,508.4466124648028,2949.9999999983,16099.3378995,18807.040927085185,276.0,10363.864333211495,4453.626666659541,808.82352941225,-0.0,-0.0,948.4521207695416,1744.921290291858
150,538.1949051476522,2949.9999999983,17719.8401826,19309.253667825426,276.0,15345.460830743374,4655.373999992552,808.82352941225,12.429823766729193,7.33732083431,850.346094419542,1556.4223309518586
151,533.2778319769334,2949.9999999983,19798.3105023,19226.243297455138,276.0,21039.206892596398,4622.027333325938,808.82352941225,286.22076821232076,250.815172655,754.7086440475427,1374.558704341859
152,528.3607588062143,2949.9999999983,20872.7739726,19143.23292708485,276.0,22112.253430368964,4588.680666659325,808.82352941225,748.1317920703247,654.870507386,718.2262242655471,1305.6664783518636
153,520.985149050136,2949.9999999983,21277.8995434,19018.71737152942,276.0,21296.910846716146,4538.660666659405,808.82352941225,1067.5304198413207,897.612772876,777.8656967875429,1418.4251359918592
154,518.5266124647765,2949.9999999983,21189.8287671,18977.212186344277,276.0,19243.374604804303,4521.987333326098,808.82352941225,1262.0951779413201,1073.60162319,860.1946465675422,1575.2555613318589
155,516.068075879417,2949.9999999983,21436.4269406,18935.70700115913,276.0,18672.426133366353,4505.313999992792,808.82352941225,1350.0673469513204,1135.11270634,964.7211354725423,1776.3737893418586
156,516.068075879417,2949.9999999983,21401.1986301,18935.70700115913,276.0,16594.276406842833,4505.313999992792,808.82352941225,1482.14718315132,1281.81706679,1090.815482696542,2022.0563447218585
157,520.985149050136,2949.9999999983,21506.8835616,19018.71737152942,276.0,16066.633603571081,4538.660666659405,808.82352941225,1375.2141625213196,1181.34680855,1240.881609486542,2318.9669533818583
158,528.3607588062143,2949.9999999983,21225.0570776,19143.23292708485,276.0,14166.391593089285,4588.680666659325,808.82352941225,1337.4959241813197,1181.34680855,1348.149800736542,2534.319979931858
159,540.6534417330117,2949.9999999983,20731.8607306,19350.758853010568,276.0,13079.628244391199,4672.047333325859,808.82352941225,1142.8080946313198,989.274658571,1398.2541395565418,2635.8271787118583
160,553.191978318345,2949.9999999983,20520.4908676,19562.435297454802,276.0,15081.382520466837,4757.081333325722,808.82352941225,804.4337275533198,722.893394593,1275.704557966542,2388.5879372518584
161,567.9431978305017,2949.9999999983,20872.7739726,19811.466408565662,276.0,20102.57567044546,4857.121333325562,808.82352941225,111.91605965532088,132.438938005,1228.1906083765423,2293.662576831859
162,575.3188075865801,2949.9999999983,22193.8356164,20162.599355589977,276.0,22244.696969679,4907.141333325482,808.82352941225,-0.0,-0.0,1196.3975138745243,2230.430440130092
163,582.9402710011944,2949.9999999983,22528.5045662,20333.34684976305,276.0,22244.696969679,4958.828666658733,808.82352941225,-0.0,-0.0,1074.7291878845247,1990.5236041500923
164,580.4817344158349,2949.9999999983,21841.5525114,20278.188066797153,276.0,22244.696969679,4942.155333325426,808.82352941225,-0.0,-0.0,906.0430506335244,1663.1929377200922
165,563.0261246597829,2949.9999999983,20273.8926941,19904.583396270482,276.0,22244.696969679,4823.774666658949,808.82352941225,-0.0,-0.0,721.5474930255235,1311.9273505300912
166,523.4436856354955,2949.9999999983,18723.847032,19060.22255671456,276.0,21136.573164278914,4555.333999992712,808.82352941225,-0.0,-0.0,584.6071140895428,1055.5690179518592
167,488.7783197819271,2949.9999999983,17402.7853881,18474.999445604037,276.0,18750.063598989047,4320.2399999930885,808.82352941225,-0.0,-0.0,496.9507250125424,893.3587315188587
168,330.2027100262418,1691.860003063658,12558.8926941,15797.915004186907,276.0,5561.174246466826,3244.8099999948085,808.82352941225,-0.0,-0.0,1537.88652632,2646.7125135772712
169,330.2027100262418,1691.860003063658,12136.152968,15797.91500116227,276.0,5561.174246466826,3244.8099999948085,808.82352941225,-0.0,-0.0,1382.62230253,2305.0863382029097
170,340.03685636767955,1720.0200030636302,11960.0114155,15963.935741902844,276.0,5561.174246466826,3311.5033333280353,808.82352941225,-0.0,-0.0,1199.58104058,1937.5752357237361
171,359.95100270909126,1777.0440030635727,11466.8150685,16300.127741902508,276.0,5561.174246466826,3446.557333327819,808.82352941225,-0.0,-0.0,1016.62456298,1566.493527108997
172,404.45051490409753,1904.4680030634427,11044.0753425,17051.37159375361,276.0,5561.174246466822,3748.3446666606696,808.82352941225,12.429824415400002,7.33732083431,843.775708526,976.5608997218404
173,426.82319783086865,1968.5320030633818,11625.3424658,17429.068778938417,276.0,5561.174246466826,3900.07199999376,808.82352941225,136.800852767,161.975402474,641.578424968,920.8005059853398
174,421.9061246601497,1954.4520030633953,12488.4360731,17346.05840856813,276.0,5561.174246466826,3866.7253333271474,808.82352941225,641.856807397,783.521366771,631.544341867,885.6587732274844
175,414.5305149040713,1933.3320030634159,13474.8287671,17221.542856037333,276.0,5561.174246466826,3816.705333327227,808.82352941225,1350.0673476000002,1727.12802414,554.336200948,737.5070916931008
176,406.90905148945706,1911.5080030634376,14232.2374429,17092.87678196339,276.0,5561.174246466826,3765.0179999939764,808.82352941225,1803.5199175000002,2349.13563949,432.493555465,544.1348229467139
177,401.99197831873806,1897.4280030634536,14778.2762557,17009.866411593102,276.0,5561.174246466828,3731.671333327363,808.82352941225,1992.9646693000004,2559.71598421,343.740847122,455.6316332571355
178,399.5334417333786,1890.3880030634634,14954.4178082,16968.36122640796,276.0,5561.17424646683,3714.997999994056,808.82352941225,2056.17908735,2567.84762498,306.00093977,429.3960385679793
179,397.0749051480192,1883.3479999984293,15060.1027397,16926.856041292776,276.0,5561.174246587925,3698.32466666075,808.82352941225,1727.82538777,2100.17926091,285.367747485,507.672146321
180,397.0749051480192,1883.3480030634853,14989.6461187,16926.856041222825,276.0,5561.174246466844,3698.32466666075,808.82352941225,1835.0733654699998,2124.17102383,285.367747485,463.9901536468134
181,397.0749051480192,1883.348003063488,14690.2054795,16926.85604122283,276.0,5561.174246466848,3698.32466666075,808.82352941225,1740.4378343499998,1980.54441361,278.482520523,453.48223498972044
182,404.45051490409753,1904.468003063475,14320.3082192,17051.371596778263,276.0,5561.174246466855,3748.3446666606696,808.82352941225,1614.3729192300002,1821.87119922,271.593545461,449.0722300077094
183,412.0719783187119,2200.128255759992,14108.9383562,17180.037667827553,276.0,5561.17424241975,3800.03199999392,808.82352941225,1368.9269620805571,1460.5656389,254.35470889824376,451.81685557018335
184,421.9061246601497,2670.2181497452084,14144.1666667,17346.05840856813,276.0,5561.17424241975,3866.7253333271474,808.82352941225,1312.3570484205677,1429.3877399,216.34681239225515,383.5945436481948
185,429.2817344162281,2913.071999998337,14373.1506849,17470.57396412356,276.0,8697.224400088977,3916.745333327067,808.82352941225,848.242648572407,905.238064681,153.9075092969097,272.0654336300535
186,429.2817344162281,2913.071999998337,14813.5045662,17470.57396412356,276.0,14008.846432806477,3916.745333327067,808.82352941225,286.2207682123201,302.79795584,87.66999169734397,154.48490244285955
187,421.9061246601497,2891.951999998358,15430.0,17346.05840856813,276.0,17949.105706260496,3866.7253333271474,808.82352941225,6.214746140413596,7.33732083431,70.18284447584472,123.56734706386007
188,404.45051490409753,2841.9679999984082,15976.0388128,17051.37159375361,276.0,20222.086837987314,3748.3446666606696,808.82352941225,-0.0,-0.0,59.67931184284542,105.02175177886056
189,374.70222222124806,2756.783999998493,15165.7876712,16549.15885301337,276.0,18671.47020686535,3546.5973333276593,808.82352941225,-0.0,-0.0,49.167345984645955,86.47985994906081
190,345.1997831969345,2672.3039999985776,13915.1826484,16051.096630791646,276.0,15599.214421837158,3346.517333327979,808.82352941225,-0.0,-0.0,59.6793118428451,105.02175177886025
191,332.6612466116012,2636.3999999986136,12928.7899543,15839.420186347414,276.0,12807.505594073436,3261.4833333281154,808.82352941225,-0.0,-0.0,77.18051443944424,135.93313472985966
192,335.1197831969607,2643.4399999986067,12382.7511416,15880.925371532558,276.0,10884.487568011438,3278.1566666614217,808.82352941225,-0.0,-0.0,101.64284302454341,179.22635365785914
193,330.2027100262418,2629.359999998621,12206.609589,15797.91500116227,276.0,10164.652226273447,3244.8099999948085,808.82352941225,-0.0,-0.0,139.99087960954267,247.2992928478586
194,335.1197831969607,2643.4399999986067,12206.609589,15880.925371532558,276.0,9770.87300296361,3278.1566666614217,808.82352941225,-0.0,-0.0,171.2822136555422,303.0323685658582
195,352.57539295301285,2693.4239999985566,12118.5388128,16175.612186347078,276.0,8767.424242419751,3396.5373333278994,808.82352941225,-0.0,-0.0,212.88592713870975,377.3949844806174
196,384.7822222212219,2785.6479999984645,12541.2785388,16719.33011227246,276.0,8983.642610768838,3614.957999994216,808.82352941225,12.429823766726571,7.33732083431,219.80676114353997,389.7945148408561
197,397.0749051480192,2820.8479999984293,15112.9452055,16926.856038198177,276.0,15132.353041232902,3698.32466666075,808.82352941225,286.22076821232014,287.933733282,174.75434342454295,309.226990009859
198,387.24075880658137,2792.6879999984576,17438.0136986,16760.835297457605,276.0,17055.414309795484,3631.631333327523,808.82352941225,1186.7420722613201,1281.81706679,133.0269425465434,234.91869135785927
199,377.40661246514344,2764.5279999984855,18512.4771689,16594.81455671703,276.0,12245.553974239081,3564.9379999942967,808.82352941225,2271.3555743413194,2657.45405739,237.09244798754253,420.8005416728586
200,364.8680758798102,2728.6239999985214,18935.216895,16383.138112272796,276.0,8102.953163966116,3479.9039999944325,808.82352941225,3097.6159286193965,3713.03012996,323.16949768489746,575.9849863630416
